sample_id,whole_cell_average_intensity,nuc_tau_intensity_at_body,cyto_tau_intensity_at_body,tau_intensity_of_bundle,tau_intensity_of_a_single_filament,nuc_cyto_ratio,single_filament_cyto_ratio,single_filament_bundle_ratio,tau_continuity,bundle_width,single_filament_number,droplet_number,all_droplet_size,droplet_intensity
sr_sm_P301L_10,317.1581115722656,561.0013427734375,317.1581115722656,432.28460693359375,349.7657165527344,0.0,1.1044382671730089,0.6420671949150771,0.0,28.284271247461906,1153.0,27.0,316.0,606.6482050311939
sr_sm_P301L_11,399.8677673339844,502.0363159179688,399.8677673339844,457.72747802734375,431.8679504394531,1.4772050595527877,1.080339745465324,0.7729714677089079,0.0028206938241804,139.9428454762872,2240.0,179.0,348.0,646.6962374088142
sr_sm_P301L_12,424.0184020996094,528.8181762695312,424.0184020996094,535.2781982421875,456.312255859375,1.4900750282315038,1.103110318750081,0.7274208991883723,0.0030996759214295,45.65084884205331,2272.0,110.0,172.0,709.9801722729335
sr_sm_P301L_13,188.31370544433597,218.91586303710935,188.31370544433597,260.3829040527344,207.6915740966797,0.0,1.1349674147080122,0.6514243607447865,0.0,48.66210024238576,1933.0,23.0,51.0,467.1054008622357
sr_sm_P301L_14,152.5198516845703,210.44273376464844,152.5198516845703,201.5411071777344,181.88314819335935,1.6626105503506516,1.18823883561893,0.6810807588737402,0.0030022833331007,30.0,1391.0,8.0,0.0,365.6026410582023
sr_sm_P301L_15,15.080487251281738,17.63474464416504,13.996509552001951,15.73255443572998,18.869874954223636,1.2639263060189443,1.3253591265341702,0.5009124842411744,0.0,425.967134882493,930.0,0.0,55.0,26.893769465553977
sr_sm_P301L_16,21.095447540283203,26.49652099609375,21.095447540283203,23.582868576049805,31.093036651611328,0.0,1.3758909731101978,0.547436537944944,0.0,148.66068747318505,1062.0,281.0,219.0,44.21344650758608
sr_sm_P301L_17,17.569435119628906,20.97163391113281,17.29946517944336,18.682416915893555,25.435266494750977,1.2636723579098998,1.3902382840201744,0.5539117485387899,0.0025604646087741,203.2732151563506,820.0,0.0,132.0,34.488592972258424
sr_sm_P301L_18,104.69309997558594,182.45713806152344,104.69309997558594,129.85304260253906,104.5846176147461,0.0,1.021088977914518,0.6574458123693279,0.0,37.20215047547655,271.0,1.0,0.0,224.81395606627945
sr_sm_P301L_19,33.8831672668457,42.97813415527344,33.8831672668457,34.678714752197266,0.0,0.0,0.0,0.0,0.0,114.1402645870422,0.0,0.0,0.0,64.72093004760467
